timestamp,distance
3489,3507.690828402367
3514,1195.586
3535,1190.585
3565,1188.223
3597,1185.5352
3628,1178.1406
3660,1179.8348
3692,1177.9668
3725,1177.1192
3756,1176.4794
3804,1177.0744
3836,1175.374
3868,1173.7294
3900,1170.5562
3932,1167.099
3964,1180.0594
3997,1186.982
4028,1193.9322
4061,1194.5432
4092,1186.259
4138,1179.643
4172,1173.4932
4204,1165.2674
4236,1157.0184
4268,1150.7732
4299,1145.6178
4332,1140.6078
4364,1135.378
4396,1131.9652
4428,1128.8676
4461,1122.2342
4492,1129.8178
4524,1130.9038
4572,1134.41
4603,1134.4668
4636,1138.5714
4668,1139.4914
4699,1081.1648
4732,940.0222
4764,775.5646
4796,780.0824
4828,980.6998
4860,973.1982
4892,960.2658
4923,954.6012
4971,945.5248
5003,931.538
5035,923.6304
5067,916.0698
5099,905.431
5131,893.3074
5163,889.934
5195,889.8358
5227,892.9564
5259,894.9826
5291,882.0868
5339,877.5754
5371,879.786
5403,885.0
5435,888.6506
5467,889.9528
5499,880.0232
5531,838.5624
5564,783.6306
5595,708.934
5627,611.555
5659,532.096
5691,425.6819047619048
5739,463.77
5778,624.5105405405405
5803,3124.0754437869823
5835,3048.5118343195268
5866,3008.312130177515
5899,3157.4704142011833
5931,3241.974852071006
5963,3137.276627218935
5995,3226.939349112426
6027,3147.389053254438
6058,3160.6494082840236
6090,3334.248520710059
6138,3170.2884615384614
6170,3189.9112426035504
6202,3256.748520710059
6234,3196.48224852071
6267,3304.102071005917
6299,3402.8683431952663
6331,3384.165680473373
6363,3335.983727810651
6395,3264.3846153846152
6427,3347.420118343195
6458,3422.0029585798816
6507,3331.068047337278
6538,3424.526627218935
6570,3430.4615384615386
6603,3478.2884615384614
6635,3251.3224852071007
6666,3231.5103550295858
6702,1199.1572
6731,1201.4208
6763,1197.753
6796,1184.1184
6827,1174.9836
6860,1155.2924
6907,1159.6586
6939,1153.7228
6971,1152.7916
7003,1148.3688
7035,1145.7858
7067,1142.6372
7099,1141.7224
7131,1141.5842
7163,1139.1074
7196,1137.7536
7227,1136.3964
7259,1134.6908
7307,1132.632
7339,1132.0834
7371,1130.8716
7403,1128.0236
7435,1128.4892
7467,1129.0402
7503,1127.2232
7532,1126.211
7563,1125.2772
7595,1124.6864
7627,1123.5458
7675,1121.0574
7707,1121.2406
7739,1119.7876
7771,1118.7408
7803,1115.7922
7835,1114.5352
7867,1111.747
7899,1107.9198
7931,1105.3142
7963,1101.141
7996,1097.0482
8027,1093.9072
8075,1092.5322
8107,1095.331
8139,1099.4118
8171,1114.2072
8203,1131.2714
8235,1152.1386
8267,1166.5248
8299,1177.2778
8331,1184.0032
8363,1190.0278
8395,1195.8556
8427,1202.7686
8475,1209.3474
8507,1217.935
8539,1225.396
8571,1234.8366
8603,1243.7126
8635,1244.4802
8667,1217.8486
8699,1207.7644
8731,1178.6358
8763,1123.1194
8795,1101.4574
8842,1066.3736
8875,1007.4342
8907,965.5108
8939,952.2254
8971,895.975
9004,950.3308
9035,893.4476
9067,815.631224489796
9099,866.5032653061224
9131,807.3885416666667
9163,770.0816666666667
9195,778.8755319148936
9246,781.9889130434783
9276,729.5890909090909
9307,814.2132558139535
9338,779.6340476190476
9370,846.2833333333333
9402,843.619761904762
9435,856.3619047619047
9467,857.1253658536585
9499,896.7382926829268
9531,864.5245
9563,919.75275
9595,953.9243589743589
9643,1000.0717948717949
9675,1021.3484210526316
9707,1052.4251282051282
9738,1043.026842105263
9771,996.7165789473685
9802,976.6163157894737
9835,1068.0884210526315
9867,1005.4820085929108
9899,1003.2718393922952
9931,985.6679327183939
9963,967.9439728353141
9995,996.5212765957447
10043,1043.417894736842
10074,1083.6235897435897
10106,1062.7876923076924
10138,1084.01325
10171,1090.4270731707318
10203,1062.4756097560976
10235,1085.1207142857143
10267,1072.8716666666667
10299,1063.2911904761904
10332,1056.3642857142856
10363,1072.5566666666666
10410,1083.0916666666667
10443,1099.2216666666666
10475,1089.6651219512196
10506,1143.4458536585366
10539,1070.797
10570,1123.4343902439025
10603,1104.51675
10634,1099.45975
10666,1051.1022896963664
10699,1083.6193565127141
10731,1095.2230691056911
10764,1051.773299101412
10811,1065.5709595959595
10843,1020.5520512820513
10875,998.6689743589743
10906,1034.9821052631578
10939,1038.2377659574468
10974,1037.104255319149
11003,1041.154569892473
11035,1003.0747340425532
11067,979.4067934782609
11099,1008.97668997669
11132,995.8852150537634
11163,1011.5335106382979
11210,1014.2020618556701
11242,986.9822916666667
11275,1050.1253846153845
11306,1106.777435897436
11338,1021.2546153846154
11370,1047.1141025641025
11402,1005.9997435897436
11435,968.05275
11467,1004.7902564102565
11498,1072.47425
11531,1065.9165
11579,1082.6192682926828
11610,1044.3478048780487
11643,1034.1331707317074
11674,1041.1039024390243
11706,1039.6168292682926
11739,1006.7425
11771,1009.0712195121952
11803,1019.1851219512195
11835,1033.678292682927
11867,1033.3929268292684
11899,1039.821463414634
11931,1056.7409523809524
11979,1016.4
12010,1015.9370731707317
12043,1064.220487804878
12075,1073.6329268292684
12107,1008.83725
12138,1061.314
12170,1051.97525
12202,1007.29625
12235,1017.8005128205128
12267,1031.5376923076924
12299,902.3342105263158
12331,1038.7397435897435
12378,977.29525
12410,958.89825
12443,1004.9175
12474,1047.657
12507,983.0858974358974
12538,998.3697435897436
12571,1008.2913513513513
12602,1092.1307894736842
12634,3497.244082840237
12673,3605.360946745562
12699,3612.6065088757396
12746,3637.955621301775
12779,3631.8505917159764
12811,3583.683431952663
12842,3554.199704142012
12875,3613.476331360947
12907,3536.730769230769
12939,3613.9008875739646
12970,3559.957100591716
13002,3559.8254437869823
13035,3659.329881656805
13066,3582.8402366863907
13099,3671.050295857988
13147,3609.2396449704142
13179,3674.937869822485
13211,3721.016272189349
13243,3684.846153846154
13275,3720.992603550296
13307,3551.569526627219
13339,3639.6420118343194
13370,3615.9437869822486
13402,3719.25
13435,3569.769230769231
13466,3653.8239644970413
13498,3734.387573964497
13546,3748.3994082840236
13578,3747.355029585799
13611,3678.8254437869823
13642,3708.4674556213017
13674,3761.036982248521
13706,3774.71449704142
13738,3664.707100591716
13771,3779.105029585799
13803,3705.701183431953
13834,3794.5325443786983
13866,3812.2810650887573
13914,3711.112426035503
13947,3668.6686390532545
13979,3835.233727810651
14010,3699.5310650887573
14043,3733.776627218935
14074,3765.8210059171597
14106,3651.025147928994
14139,3782.5
14171,3751.7825443786983
14202,3757.8150887573966
14235,3743.344674556213
14266,3769.6686390532545
14321,3806.748520710059
14347,3795.4689349112427
14378,3784.360946745562
14410,3805.6183431952663
14443,3661.8402366863907
14474,3679.458579881657
14506,3679.121301775148
14538,3488.637573964497
14570,3629.791420118343
14602,3656.069526627219
14634,3678.939349112426
14668,3647.068047337278
14715,3668.4866863905327
14746,3738.859467455621
14779,3748.550295857988
14810,3791.1005917159764
14842,3766.683431952663
14874,3760.937869822485
14906,3745.8224852071007
14939,3743.198224852071
14970,3785.181952662722
15002,3735.4097633136093
15035,3721.491124260355
15083,3673.2278106508875
15115,3753.6923076923076
15147,3740.03550295858
15179,3758.890532544379
15210,3718.4437869822486
15242,3736.8505917159764
15274,3734.0636094674555
15306,3749.4718934911243
15338,3762.394970414201
15370,3749.1168639053253
15403,3811.5221893491125
15435,3718.921597633136
15482,3788.5207100591715
15514,3770.433431952663
15547,3749.4718934911243
15579,3775.786982248521
15610,3747.9349112426034
15642,3729.273668639053
15674,3789.286982248521
15706,3757.421597633136
15738,3787.316568047337
15770,3770.7795857988167
15802,3816.5739644970413
15834,3749.6168639053253
15883,3714.25
15914,3732.2884615384614
15947,3781.3579881656806
15979,3771.316568047337
16010,3791.8846153846152
16043,3754.2973372781066
16075,3664.0207100591715
16106,3725.3565088757396
16138,3685.286982248521
16170,3755.4112426035504
16202,3731.248520710059
16250,3623.465976331361
16283,3519.594674556213
16314,3455.097633136095
16347,3581.2707100591715
16379,3407.6065088757396
16410,3434.810650887574
16442,3513.9437869822486
16474,3479.1568047337278
16507,3441.213017751479
16538,3445.707100591716
16570,3460.872781065089
16602,3487.007396449704
16650,3665.3816568047337
16683,3439.6331360946747
16714,3483.7366863905327
16747,3517.5118343195268
16779,3507.7455621301774
16810,3475.9704142011833
16842,3515.492603550296
16874,3542.0221893491125
16906,3479.2958579881656
16938,3498.1508875739646
16970,3559.523668639053
17002,3530.896449704142
17051,3663.835798816568
17082,3511.3757396449705
17114,3682.6257396449705
17147,3507.389053254438
17178,3470.869822485207
17211,3627.2618343195268
17242,3481.69674556213
17274,3626.312130177515
17306,3477.016272189349
17339,3583.241124260355
17370,3463.7366863905327
17402,3582.4423076923076
17450,3529.3934911242604
17482,3436.0
17514,3450.0
17549,3633.619822485207
17579,3613.2041420118344
17610,3596.5473372781066
17642,3534.3860946745563
17674,3488.6494082840236
17706,3694.458579881657
17738,3625.7174556213017
17772,3575.0207100591715
17818,3532.6257396449705
17850,3613.1686390532545
17882,3704.2381656804732
17914,3660.207100591716
17947,3659.0325443786983
17978,3693.6849112426034
18010,3622.9541420118344
18042,3685.8994082840236
18074,3648.412721893491
18106,3572.062130177515
18138,3675.7026627218934
18170,3666.153846153846
18218,3576.396449704142
18250,3600.630177514793
18283,3566.9778106508875
18314,3408.9852071005917
18348,3541.627218934911
18378,3499.4866863905327
18410,3490.705621301775
18442,3481.847633136095
18474,3399.5813609467455
18506,3365.048816568047
18538,3426.2529585798816
18570,3350.921597633136
18619,3428.01775147929
18650,3342.396449704142
18682,3494.818047337278
18714,3376.809171597633
18747,3360.9423076923076
18778,3220.353550295858
18810,3304.859467455621
18842,3383.7115384615386
18874,3312.0133136094673
18906,3519.726331360947
18938,3238.3328402366865
18986,3359.695266272189
19018,3193.3994082840236
19051,3091.6612426035504
19082,3212.127218934911
19115,3235.6346153846152
19146,3224.974852071006
19178,3291.5710059171597
19210,3283.6065088757396
19242,3147.0295857988167
19274,3268.5325443786983
19307,3272.7603550295858
19338,3309.2218934911243
19386,3488.7204142011833
19418,3498.837278106509
19450,3274.8136094674555
19482,3534.103550295858
19530,3316.2721893491125
19531,3316.2721893491125
19547,3315.949704142012
19548,3315.949704142012
19579,3526.008875739645
19580,3526.008875739645
19611,3492.4674556213017
19613,3492.4674556213017
19643,3439.8934911242604
19644,3439.8934911242604
19675,3518.2396449704142
19676,3518.2396449704142
19707,3411.2470414201184
19708,3411.2470414201184
19739,3396.3816568047337
19740,3396.3816568047337
19787,3430.378698224852
19788,3430.378698224852
19819,3321.8062130177514
19820,3321.8062130177514
19851,3460.062130177515
19852,3460.062130177515
19883,3368.4852071005917
19884,3368.4852071005917
19915,3483.860946745562
19916,3483.860946745562
19947,3430.6745562130177
19948,3430.6745562130177
19980,3568.9615384615386
19981,3568.9615384615386
20012,3454.7958579881656
20013,3454.7958579881656
20043,3507.420118343195
20044,3507.420118343195
20076,3465.5754437869823
20077,3465.5754437869823
20108,3430.2115384615386
20109,3430.2115384615386
20155,3330.251479289941
20156,3330.251479289941
20187,3459.7396449704142
20188,3459.7396449704142
20219,3427.536982248521
20219,3427.536982248521
20251,3539.544378698225
20252,3539.544378698225
20301,3468.9704142011833
20302,3468.9704142011833
25189,2832.036982248521
25226,1570.7458
25258,1555.4678
25291,1587.163
25322,1579.3444
25354,1569.5688
25387,1575.8062
25418,1564.9248
25450,1609.0132
25498,1561.5054
25499,1561.5054
25515,1559.585
25516,1559.585
25547,1564.7268
25548,1564.7268
25580,1593.9934
25581,1593.9934
25627,1564.6882
25628,1564.6882
25659,1560.6656
25660,1560.6656
25691,1559.4372
25692,1559.4372
25723,1564.647
25724,1564.647
25755,1605.4612
25756,1605.4612
25787,1600.1622
25789,1600.1622
25819,1573.6538
25820,1573.6538
25853,1581.2566
25854,1581.2566
25884,1628.0754
25885,1628.0754
25916,1568.2842
25917,1568.2842
25948,1576.8516
25949,1576.8516
25979,1578.4194
25980,1578.4194
26027,1585.2302
26028,1585.2302
26059,1587.1998
26060,1587.1998
26091,1584.8268
26092,1584.8268
26123,1593.1062
26124,1593.1062
26155,1591.7462
26156,1591.7462
26188,1587.5948
26189,1587.5948
26219,1581.2028
26220,1581.2028
26251,1581.8622
26252,1581.8622
26284,1590.7334
26285,1590.7334
26315,1578.073
26316,1578.073
26349,1589.2392
26350,1589.2392
26396,1591.5158
26397,1591.5158
26427,1565.1504
26428,1565.1504
26459,1597.8264
26460,1597.8264
26491,1580.627
26492,1580.627
26523,1623.8216
26524,1623.8216
26555,1588.6918
26556,1588.6918
26587,1583.5694
26589,1583.5694
26620,1605.4172
26621,1605.4172
26651,1609.2854
26652,1609.2854
26683,1595.3092
26684,1595.3092
26715,1591.3714
26716,1591.3714
26747,1598.5186
26748,1598.5186
26796,1598.7588
26797,1598.7588
26828,1606.1778
26828,1606.1778
26860,1599.9252
26861,1599.9252
26892,1601.3382
26893,1601.3382
26923,1590.7722
26924,1590.7722
26955,1628.9008
26956,1628.9008
26987,1590.0834
26988,1590.0834
27019,1590.8684
27020,1590.8684
27052,1589.9144
27053,1589.9144
27084,1575.0552
27085,1575.0552
27115,1573.4162
27116,1573.4162
27147,1588.6592
27148,1588.6592
27195,1568.3634
27196,1568.3634
27227,1566.2824
27228,1566.2824
27260,1577.5206
27261,1577.5206
27291,1584.1946
27292,1584.1946
27323,1568.488
27325,1568.488
27356,1585.6922
27357,1585.6922
27387,1576.1588
27388,1576.1588
27419,1568.51
27420,1568.51
27451,1557.9468
27452,1557.9468
27483,1569.4114
27484,1569.4114
27515,1554.2882
27516,1554.2882
27563,1556.0272
27564,1556.0272
27595,1553.0176
27596,1553.0176
27628,1567.0772
27629,1567.0772
27659,1571.0592
27660,1571.0592
27691,1568.2142
27692,1568.2142
27723,1566.759
27724,1566.759
27755,1583.1574
27756,1583.1574
27788,1579.2938
27789,1579.2938
27819,1571.9958
27820,1571.9958
27851,1574.5888
27852,1574.5888
27883,1590.6144
27884,1590.6144
27916,1593.1384
27917,1593.1384
27963,1589.7492
27964,1589.7492
27995,1606.2442
27996,1606.2442
28027,1605.804
28028,1605.804
28060,1606.6718
28061,1606.6718
28092,1608.3992
28093,1608.3992
28123,1580.6442
28124,1580.6442
28155,1588.715
28156,1588.715
28187,1601.5866
28188,1601.5866
28219,1599.9356
28220,1599.9356
28251,1599.5998
28252,1599.5998
28283,1607.7116
28284,1607.7116
28315,1607.0652
28316,1607.0652
28363,1607.4926
28364,1607.4926
28396,1611.1444
28397,1611.1444
28427,1612.621
28428,1612.621
28459,1613.8888
28460,1613.8888
28491,1614.8268
28492,1614.8268
28523,1616.0556
28524,1616.0556
28555,1616.952
28556,1616.952
28588,1621.6898
28589,1621.6898
28619,1623.251
28620,1623.251
28651,1624.0416
28652,1624.0416
28683,1624.4622
28684,1624.4622
28731,1628.218
28732,1628.218
28764,1630.3914
28765,1630.3914
28796,1632.38
28797,1632.38
28827,1635.1194
28828,1635.1194
28860,1636.2682
28861,1636.2682
28891,1641.2174
28893,1641.2174
28923,1641.5532
28924,1641.5532
28955,1644.3844
28956,1644.3844
28987,1648.066
28988,1648.066
29019,1646.9884
29020,1646.9884
29052,1643.82
29053,1643.82
29083,1643.8236
29084,1643.8236
29131,1650.3312
29132,1650.3312
29163,1646.3888
29164,1646.3888
29195,1643.334
29196,1643.334
29227,1641.7226
29228,1641.7226
29259,1629.2334
29260,1629.2334
29291,1607.7986
29292,1607.7986
29324,1599.9044
29325,1599.9044
29355,1581.7288
29356,1581.7288
29388,1612.7436
29389,1612.7436
29419,1578.4852
29421,1578.4852
29452,1562.556
29453,1562.556
29484,1645.6604
29485,1645.6604
29531,1646.4582
29532,1646.4582
29563,1640.3308
29564,1640.3308
29595,1639.7916
29596,1639.7916
29628,1639.2074
29629,1639.2074
29660,1645.5226
29661,1645.5226
29691,1645.7852
29692,1645.7852
29723,1648.6736
29724,1648.6736
29755,1648.0772
29756,1648.0772
29788,1648.3968
29789,1648.3968
29819,1652.0398
29820,1652.0398
29851,1652.5132
29852,1652.5132
29899,1653.1524
29900,1653.1524
29932,1653.478
29933,1653.478
29963,1658.131
29964,1658.131
29995,1653.4784
29996,1653.4784
30027,1658.7278
30028,1658.7278
30059,1658.3352
30060,1658.3352
30091,1660.1486
30093,1660.1486
30124,1661.5764
30125,1661.5764
30155,1660.8654
30156,1660.8654
30187,1663.2666
30188,1663.2666
30219,1659.2506
30220,1659.2506
30251,1658.6114
30252,1658.6114
30299,1656.5336
30300,1656.5336
30331,1660.618
30332,1660.618
30363,1658.799
30364,1658.799
30395,1659.266
30396,1659.266
30427,1655.8182
30428,1655.8182
30459,1653.3594
30460,1653.3594
30491,1655.9646
30492,1655.9646
30523,1656.7022
30524,1656.7022
30555,1660.703
30556,1660.703
30587,1655.901
30588,1655.901
30619,1658.0036
30620,1658.0036
30651,1659.3796
30652,1659.3796
30699,1659.595
30700,1659.595
30731,1660.0802
30732,1660.0802
30765,1655.6882
30766,1655.6882
30796,1658.0182
30797,1658.0182
30827,1658.5934
30828,1658.5934
30859,1654.8772
30860,1654.8772
30892,1650.9446
30892,1650.9446
30923,1652.9806
30924,1652.9806
30955,1653.5852
30956,1653.5852
30987,1653.2952
30988,1653.2952
31019,1653.5382
31020,1653.5382
31052,1653.6438
31053,1653.6438
31099,1648.7766
31100,1648.7766
31131,1652.7774
31133,1652.7774
31163,1653.1798
31164,1653.1798
31196,1653.2352
31197,1653.2352
31227,1653.199
31228,1653.199
31259,1653.2106
31260,1653.2106
31291,1654.4044
31292,1654.4044
31323,1653.2294
31324,1653.2294
31355,1654.941
31356,1654.941
31388,1652.8768
31392,1652.8768
31420,1655.656
31421,1655.656
31467,1658.6338
31468,1658.6338
31499,1655.1112
31500,1655.1112
31531,1654.0236
31532,1654.0236
31563,1653.4866
31564,1653.4866
31595,1657.8574
31597,1657.8574
31627,1658.3596
31628,1658.3596
31659,1654.4232
31660,1654.4232
31691,1653.9506
31692,1653.9506
31723,1653.0828
31724,1653.0828
31755,1653.8458
31756,1653.8458
31787,1653.7406
31788,1653.7406
31819,1654.1318
31820,1654.1318
31867,1653.5928
31868,1653.5928
31900,1658.2542
31901,1658.2542
31931,1657.7408
31932,1657.7408
31963,1653.0236
31964,1653.0236
31995,1657.7114
31996,1657.7114
32027,1652.7974
32029,1652.7974
32060,1653.667
32061,1653.667
32091,1653.1834
32092,1653.1834
32123,1653.2606
32124,1653.2606
32155,1653.678
32156,1653.678
32187,1653.2292
32188,1653.2292
32219,1653.16
32220,1653.16
32267,1649.9284
32268,1649.9284
32299,1657.6706
32300,1657.6706
32332,1653.6554
32333,1653.6554
32363,1652.8716
32364,1652.8716
32395,1654.1418
32396,1654.1418
32427,1653.2652
32428,1653.2652
32459,1653.8356
32460,1653.8356
32491,1652.8628
32492,1652.8628
32523,1658.7858
32524,1658.7858
32555,1652.9076
32556,1652.9076
32587,1652.941
32588,1652.941
32635,1652.7628
32636,1652.7628
32668,1653.6422
32669,1653.6422
32700,1653.982
32701,1653.982
32731,1657.8884
32732,1657.8884
32763,1653.2442
32764,1653.2442
32795,1652.6414
32796,1652.6414
32827,1653.3082
32828,1653.3082
32859,1656.4392
32860,1656.4392
32891,1657.3088
32892,1657.3088
32923,1656.8342
32924,1656.8342
32955,1657.7544
32956,1657.7544
32987,1658.964
32988,1658.964
33035,1662.314
33036,1662.314
33067,1663.552
33068,1663.552
33099,1661.1586
33100,1661.1586
33131,1664.7254
33132,1664.7254
33164,1664.7946
33165,1664.7946
33195,1664.9568
33196,1664.9568
33227,1669.9274
33228,1669.9274
33259,1668.3354
33261,1668.3354
33291,1669.8978
33292,1669.8978
33323,1677.968
33324,1677.968
33355,1679.5126
33356,1679.5126
33387,1682.8532
33388,1682.8532
33435,1681.6096
33436,1681.6096
33467,1688.4274
33468,1688.4274
33499,1693.4054
33500,1693.4054
33531,1697.8752
33532,1697.8752
33564,1703.7764
33565,1703.7764
33595,1706.9236
33596,1706.9236
33627,1712.3836
33628,1712.3836
33659,1714.3098
33660,1714.3098
33691,1715.8166
33692,1715.8166
33723,1723.1556
33724,1723.1556
33755,1725.2264
33756,1725.2264
33803,1727.5446
33804,1727.5446
33836,1731.2728
33837,1731.2728
33867,1734.3406
33868,1734.3406
33901,1738.3004
33902,1738.3004
33932,1738.9436
33933,1738.9436
33963,1738.988
33964,1738.988
33995,1743.0394
33996,1743.0394
34027,1746.3214
34028,1746.3214
34059,1745.735
34060,1745.735
34091,1748.0104
34092,1748.0104
34123,1749.9304
34124,1749.9304
34155,1753.1996
34156,1753.1996
34203,1751.6046
34204,1751.6046
34235,1752.4904
34236,1752.4904
34267,1753.1508
34268,1753.1508
34299,1750.291
34300,1750.291
34331,1751.8032
34332,1751.8032
34363,1754.5326
34364,1754.5326
34395,1755.9834
34396,1755.9834
34427,1759.066
34428,1759.066
34459,1754.6574
34460,1754.6574
34492,1756.0178
34493,1756.0178
34524,1757.0658
34525,1757.0658
34556,1757.5798
34557,1757.5798
34603,1762.0042
34604,1762.0042
34635,1760.8166
34636,1760.8166
34667,1759.4812
34668,1759.4812
34700,1759.1096
34701,1759.1096
34731,1757.8058
34732,1757.8058
34763,1757.448
34764,1757.448
34795,1757.4988
34796,1757.4988
34827,1755.9904
34828,1755.9904
34859,1753.7004
34860,1753.7004
34891,1754.9444
34892,1754.9444
34923,1754.238
34924,1754.238
34971,1754.2676
34972,1754.2676
35003,1754.976
35004,1754.976
35035,1757.374
35036,1757.374
35067,1758.191
35068,1758.191
35100,1760.2288
35101,1760.2288
35132,1756.7942
35133,1756.7942
35163,1757.1844
35164,1757.1844
35195,1759.1838
35196,1759.1838
35227,1759.1604
35228,1759.1604
35259,1758.29
35260,1758.29
35291,1754.2954
35292,1754.2954
35323,1751.7976
35324,1751.7976
35371,1739.7672
35372,1739.7672
35404,1734.637
35405,1734.637
35435,1760.2594
35436,1760.2594
35467,1732.3066
35468,1732.3066
35499,1742.4162
35500,1742.4162
35531,1732.6466
35532,1732.6466
35563,1718.4816
35564,1718.4816
35595,1722.9926
35596,1722.9926
35627,1748.0582
35628,1748.0582
35659,1774.4104
35661,1774.4104
35691,1738.869
35693,1738.869
35722,1664.7316
35723,1664.7316
35770,1733.283
35771,1733.283
35803,1782.1972
35804,1782.1972
35835,1748.523
35836,1748.523
35867,1770.3078
35868,1770.3078
35899,1714.3062
35900,1714.3062
35931,1756.6274
35932,1756.6274
35963,1667.3628
35964,1667.3628
35995,1670.9888
35995,1670.9888
36028,1663.1888
36029,1663.1888
36058,1754.2824
36059,1754.2824
36091,1787.9944
36092,1787.9944
36139,1770.0786
36140,1770.0786
36171,1668.8598
36172,1668.8598
36203,1812.4668
36204,1812.4668
36235,1783.0098
36236,1783.0098
36268,1783.5832
36269,1783.5832
36299,1766.9888
36300,1766.9888
36331,1664.6654
36332,1664.6654
36362,1749.9526
36363,1749.9526
36395,1784.0026
36396,1784.0026
36427,1745.6702
36428,1745.6702
36458,1791.6102
36459,1791.6102
36491,1648.6422
36492,1648.6422
36539,1760.3088
36540,1760.3088
36570,1743.2034
36571,1743.2034
36603,1754.8238
36604,1754.8238
36635,1778.042
36636,1778.042
36668,1730.7726
36669,1730.7726
36699,1722.0082
36700,1722.0082
36731,1757.9912
36732,1757.9912
36762,1746.083
36763,1746.083
36795,1663.3724
36796,1663.3724
36828,1720.423
36829,1720.423
36859,1637.1748
36861,1637.1748
36892,1682.6034
36893,1682.6034
36939,1716.0492
36940,1716.0492
36971,1699.8226
36971,1699.8226
37003,1792.5052
37004,1792.5052
37035,1730.6664
37036,1730.6664
37068,1732.4742
37069,1732.4742
37099,1744.6942
37100,1744.6942
37131,1719.8222
37132,1719.8222
37162,1742.6172
37163,1742.6172
37195,1797.6308
37196,1797.6308
37227,1630.2462
37228,1630.2462
37259,1707.9886
37260,1707.9886
37307,1719.8252
37308,1719.8252
37339,1730.4758
37340,1730.4758
37371,1799.0408
37372,1799.0408
37404,1804.4908
37405,1804.4908
37435,1745.8
37437,1745.8
37467,1758.7898
37468,1758.7898
37499,1762.133
37500,1762.133
37531,1765.828
37532,1765.828
37563,1762.8242
37564,1762.8242
37595,1762.2264
37596,1762.2264
37627,1761.6828
37628,1761.6828
37659,1762.2048
37660,1762.2048
37707,1760.0454
37708,1760.0454
37739,1759.9798
37740,1759.9798
37770,1761.4462
37771,1761.4462
37803,1762.2704
37804,1762.2704
37835,1759.3932
37836,1759.3932
37867,1760.6088
37868,1760.6088
37899,1763.0214
37900,1763.0214
37931,1760.4174
37932,1760.4174
37964,1759.1472
37965,1759.1472
37995,1760.5784
37996,1760.5784
38027,1760.0262
38028,1760.0262
38058,1758.5144
38059,1758.5144
38107,1759.063
38108,1759.063
38139,1758.9266
38140,1758.9266
38171,1758.0924
38172,1758.0924
38203,1758.558
38204,1758.558
38235,1756.5566
38236,1756.5566
38267,1756.7984
38268,1756.7984
38299,1754.3126
38300,1754.3126
38331,1755.6566
38332,1755.6566
38362,1753.5182
38364,1753.5182
38395,1750.1596
38396,1750.1596
38427,1748.2442
38428,1748.2442
38459,1745.446
38460,1745.446
38507,1742.8188
38509,1742.8188
38539,1739.1416
38540,1739.1416
38571,1739.012
38572,1739.012
38603,1733.6308
38604,1733.6308
